"street","city","zip","lat","long","accuracy","status"
"187 17th Avenue","San Francisco",94121,37.784472,-122.476705,8,200
"4096 17th Street #209","San Francisco",94114,37.762779,-122.437215,8,200
"4508 17th Street #1","San Francisco",94114,37.762099,-122.445714,8,200
"1450 19th Avenue","San Francisco",94122,37.760758,-122.47686,8,200
"333 1st Street #1901","San Francisco",94105,37.78689,-122.393979,8,200
"355 1st Street #1403","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #1502","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S1006","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S1702","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S2105","San Francisco",94105,37.786883,-122.39397,8,200
"775 20th Avenue","San Francisco",94121,37.773291,-122.479197,8,200
"2074 21st Avenue","San Francisco",94116,37.749052,-122.47793,8,200
"3000 23rd Avenue","San Francisco",94132,37.732393,-122.478952,8,200
"156 26th Avenue","San Francisco",94121,37.786511,-122.48595,8,200
"277 27th Street","San Francisco",94131,37.746682,-122.426489,8,200
"1848 28th Avenue","San Francisco",94122,37.752866,-122.485723,8,200
"313 2nd Avenue #3","San Francisco",94118,37.782643,-122.460428,8,200
"620 2nd Avenue","San Francisco",94118,37.776957,-122.459359,8,200
"1638 32nd Avenue","San Francisco",94122,37.756613,-122.490282,8,200
"2150 32nd Avenue","San Francisco",94116,37.747081,-122.489614,8,200
"1830 33rd Avenue","San Francisco",94122,37.75297,-122.491102,8,200
"1466 35th Avenue","San Francisco",94122,37.75972,-122.493726,8,200
"300 3rd Street #914","San Francisco",94107,37.783511,-122.398939,8,200
"883 43rd Avenue","San Francisco",94121,37.771977,-122.50378,8,200
"1686 43rd Avenue","San Francisco",94122,37.755266,-122.502095,8,200
"1562 44th Avenue","San Francisco",94122,37.757498,-122.503243,8,200
"2455 47th Avenue","San Francisco",94116,37.740674,-122.50595,8,200
"642 4th Avenue","San Francisco",94118,37.776521,-122.461841,8,200
"601 4th Street #326","San Francisco",94107,37.778163,-122.395778,8,200
"708 8th Avenue","San Francisco",94118,37.775006,-122.46567,8,200
"1773 9th Avenue","San Francisco",94122,37.755224,-122.465733,8,200
"3981 Alemany Boulevard #201","San Francisco",94132,37.710732,-122.468906,8,200
"3981 Alemany Boulevard #311","San Francisco",94132,37.710732,-122.468906,8,200
"144 Amherst Street","San Francisco",94134,37.727496,-122.416984,8,200
"274 Arch Street","San Francisco",94132,37.715655,-122.466834,8,200
"656 Arguello Boulevard #3","San Francisco",94118,37.777879,-122.458284,8,200
"3160 Baker Street","San Francisco",94123,37.800342,-122.446074,8,200
"2200 Balboa Street","San Francisco",94121,37.776528,-122.482641,8,200
"731 Banks Street","San Francisco",94110,37.734065,-122.412953,8,200
"1435 Bay Street #33","San Francisco",94123,37.803209,-122.430629,8,200
"200 Brannan Street #121","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #131","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #203","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #208","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #217","San Francisco",94107,37.783592,-122.38985,8,200
"82 Brighton Avenue","San Francisco",94112,37.719712,-122.454867,8,200
"932 Broderick Street #2","San Francisco",94115,37.779315,-122.440175,8,200
"1219 Broderick Street","San Francisco",94115,37.781605,-122.441139,8,200
"2826 Broderick Street","San Francisco",94123,37.796501,-122.443564,8,200
"334 Brunswick Street","San Francisco",94112,37.711227,-122.441791,8,200
"1363 Brussels Street","San Francisco",94134,37.715545,-122.40056,8,200
"1800 Bryant Street #109","San Francisco",94110,37.764088,-122.410828,8,200
"1800 Bryant Street #209","San Francisco",94110,37.764088,-122.410828,8,200
"1800 Bryant Street #315","San Francisco",94110,37.764088,-122.410828,8,200
"2345 Bryant Street","San Francisco",94110,37.756851,-122.409198,8,200
"3615 Buchanan Street #301","San Francisco",94123,37.803291,-122.433671,8,200
"227 Byxbee Street","San Francisco",94132,37.7184,-122.470118,8,200
"395 Byxbee Street","San Francisco",94132,37.721402,-122.470065,8,200
"1177 California Street #1014","San Francisco",94108,37.79099,-122.413658,8,200
"386 Carl Street","San Francisco",94117,37.764982,-122.456405,8,200
"158 Carmel Street","San Francisco",94117,37.760791,-122.45008,8,200
"615 Carolina Street","San Francisco",94107,37.760941,-122.40029,8,200
"645 Carolina Street","San Francisco",94107,37.760653,-122.400253,8,200
"2206 Cecilia Avenue","San Francisco",94116,37.746733,-122.471821,8,200
"370 Chicago Way","San Francisco",94112,37.709237,-122.434006,8,200
"1200 Clayton Street #6","San Francisco",94114,37.761563,-122.446363,8,200
"1 Crescent Way #1105","San Francisco",94134,37.711173,-122.390835,8,200
"1 Crescent Way #1110","San Francisco",94134,37.711173,-122.390835,8,200
"1 Crescent Way #1210","San Francisco",94134,37.711173,-122.390835,8,200
"1 Crescent Way #1211","San Francisco",94134,37.711173,-122.390835,8,200
"54 Cresta Vista Drive","San Francisco",94127,37.735174,-122.458359,8,200
"600 Dartmouth Street","San Francisco",94134,37.722926,-122.410561,8,200
"310 Day Street","San Francisco",94131,37.742985,-122.429204,8,200
"36 De Montfort Avenue","San Francisco",94112,37.723875,-122.458875,8,200
"650 Delancey Street","San Francisco",94107,37.782778,-122.389681,8,200
"125 Detroit Street","San Francisco",94131,37.728691,-122.44456,8,200
"375 Diamond Street","San Francisco",94114,37.756354,-122.436482,8,200
"129 Divisadero Street","San Francisco",94117,37.769477,-122.436697,8,200
"154 Eastwood Drive","San Francisco",94112,37.72875,-122.457002,8,200
"1168 Eddy Street #D","San Francisco",94109,37.782356,-122.426925,8,200
"791 Edinburgh Street","San Francisco",94112,37.71661,-122.43516,8,200
"606 Ellis Street","San Francisco",94109,37.784616,-122.416483,8,200
"34 Elsie Street","San Francisco",94110,37.74431,-122.416927,8,200
"110 Fair Oaks Street","San Francisco",94110,37.754727,-122.42456,8,200
"965 Folsom Street #204","San Francisco",94107,37.779001,-122.404452,8,200
"1125 Francisco Street #2","San Francisco",94109,37.803055,-122.423908,8,200
"455 Frederick Street","San Francisco",94117,37.76627,-122.451533,8,200
"1459 Funston Avenue","San Francisco",94122,37.760869,-122.470717,8,200
"603 Gates Street","San Francisco",94110,37.73575,-122.414033,8,200
"615 Gates Street","San Francisco",94110,37.735681,-122.414039,8,200
"269 Glenview Drive","San Francisco",94131,37.748435,-122.445825,8,200
"348 Gold Mine Drive","San Francisco",94131,37.739438,-122.438786,8,200
"1200 Gough Street #15E","San Francisco",94109,37.784762,-122.424458,8,200
"2554 Great Highway","San Francisco",94116,37.738801,-122.506229,8,200
"653 Guerrero Street","San Francisco",94110,37.760715,-122.423682,8,200
"269 Hahn Street","San Francisco",94134,37.710492,-122.416278,8,200
"1260 Haight Street #2","San Francisco",94117,37.770785,-122.443083,8,200
"74 Heather Avenue","San Francisco",94118,37.784547,-122.452562,8,200
"24 Hill Street","San Francisco",94110,37.756276,-122.422225,8,200
"451 Hill Street","San Francisco",94114,37.755246,-122.431149,8,200
"1650 Jackson Street #708","San Francisco",94109,37.794307,-122.422273,8,200
"174 Joost Avenue","San Francisco",94131,37.732604,-122.439166,8,200
"847 Kansas Street","San Francisco",94107,37.758963,-122.402673,8,200
"88 King Street #1020","San Francisco",94107,37.780425,-122.389171,8,200
"1580 La Playa Street #4","San Francisco",94122,37.756945,-122.508576,8,200
"1200 Laguna Street #A","San Francisco",94115,37.782311,-122.427275,8,200
"301 Langton Street #2","San Francisco",94103,37.773751,-122.404996,8,200
"3331 Lawton Street","San Francisco",94122,37.756753,-122.498723,8,200
"528 London Street","San Francisco",94112,37.720812,-122.437024,8,200
"50 Lucerne Street #10","San Francisco",94103,37.773321,-122.401517,8,200
"351 Madison Street","San Francisco",94134,37.724844,-122.421783,8,200
"134 Madrid Street","San Francisco",94112,37.727385,-122.42879,8,200
"489 Madrid Street","San Francisco",94112,37.721717,-122.432388,8,200
"403 Main Street #302N","San Francisco",94105,37.788108,-122.390284,8,200
"11 Merced Avenue","San Francisco",94127,37.746272,-122.458797,8,200
"2 Milton Street","San Francisco",94112,37.734385,-122.429616,8,200
"34 Minerva Street","San Francisco",94112,37.716041,-122.454817,8,200
"701 Minnesota Street #152","San Francisco",94107,37.761315,-122.390056,8,200
"701 Minnesota Street #204","San Francisco",94107,37.761315,-122.390056,8,200
"1047 Mississippi Street #2","San Francisco",94107,37.753028,-122.393791,8,200
"49 Missouri Street #11","San Francisco",94107,37.765924,-122.396533,8,200
"624 Missouri Street","San Francisco",94107,37.758571,-122.396456,8,200
"243 Molimo Drive","San Francisco",94127,37.736501,-122.450433,8,200
"79 Navajo Avenue","San Francisco",94112,37.720273,-122.444525,8,200
"1747 Newcomb Avenue","San Francisco",94124,37.736597,-122.392729,8,200
"1263 Oak Street #4","San Francisco",94117,37.772823,-122.440109,8,200
"140 Ocean Avenue","San Francisco",94112,37.723685,-122.439688,8,200
"8300 Oceanview Terrace #103","San Francisco",94132,37.710115,-122.467012,8,200
"8400 Oceanview Terrace #204","San Francisco",94132,37.709861,-122.467504,8,200
"2908 Pacific Avenue","San Francisco",94115,37.792289,-122.443309,8,200
"1234 Page Street","San Francisco",94117,37.771974,-122.441268,8,200
"246 Peabody Street","San Francisco",94134,37.708867,-122.408372,8,200
"651 Peralta Avenue","San Francisco",94110,37.742237,-122.408596,8,200
"115 Pinehurst Way","San Francisco",94127,37.728674,-122.464761,8,200
"316 Plymouth Avenue","San Francisco",94112,37.713749,-122.455784,8,200
"1537 Revere Avenue","San Francisco",94124,37.730833,-122.389236,8,200
"2045 Revere Avenue","San Francisco",94124,37.736162,-122.398631,8,200
"373 Richland Avenue","San Francisco",94110,37.735871,-122.417671,8,200
"242 Ridgewood Avenue","San Francisco",94127,37.732176,-122.453179,8,200
"2675 Sacramento Street","San Francisco",94115,37.789297,-122.436812,8,200
"250 Santa Rosa Avenue","San Francisco",94112,37.728601,-122.439031,8,200
"39 Scott Street","San Francisco",94117,37.769654,-122.435334,8,200
"1880 Steiner Street #210","San Francisco",94115,37.786658,-122.435099,8,200
"1900 Steiner Street #A","San Francisco",94115,37.786956,-122.435044,8,200
"337 Texas Street","San Francisco",94107,37.762114,-122.395535,8,200
"41 Toyon Lane","San Francisco",94112,37.709444,-122.431155,8,200
"1568 Union Street #301","San Francisco",94123,37.79842,-122.425134,8,200
"2806 Union Street #2","San Francisco",94123,37.796036,-122.445718,8,200
"2806 Union Street #3","San Francisco",94123,37.796036,-122.445718,8,200
"2806 Union Street #4","San Francisco",94123,37.796036,-122.445718,8,200
"2806 Union Street #5","San Francisco",94123,37.796036,-122.445718,8,200
"2806 Union Street #6","San Francisco",94123,37.796036,-122.445718,8,200
"455 Vallejo Street #304","San Francisco",94133,37.799001,-122.404861,8,200
"2170 Vallejo Street #302","San Francisco",94123,37.795777,-122.433024,8,200
"2415 Van Ness Avenue #602","San Francisco",94109,37.797885,-122.424243,8,200
"56 Vesta Street","San Francisco",94124,37.730592,-122.400266,8,200
"1570 Waller Street #201","San Francisco",94117,37.768713,-122.449965,8,200
"61 Webster Street","San Francisco",94117,37.770675,-122.428736,8,200
"15 Winfield Street","San Francisco",94110,37.74507,-122.416711,8,200
"720 York Street #221","San Francisco",94110,37.760268,-122.409002,8,200
"712 10th Avenue","San Francisco",94118,37.774824,-122.467846,8,200
"1839 15th Street #160","San Francisco",94103,37.765478,-122.424906,8,200
"3567 17th Street","San Francisco",94110,37.762852,-122.425351,8,200
"3723 17th Street","San Francisco",94114,37.762625,-122.429101,8,200
"333 1st Street #1807","San Francisco",94105,37.78689,-122.393979,8,200
"333 1st Street #1904","San Francisco",94105,37.78689,-122.393979,8,200
"333 1st Street #N1606","San Francisco",94105,37.78689,-122.393979,8,200
"355 1st Street #1109","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #2702","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S2003","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S2304","San Francisco",94105,37.786883,-122.39397,8,200
"355 1st Street #S2701","San Francisco",94105,37.786883,-122.39397,8,200
"543 20th Avenue","San Francisco",94121,37.777563,-122.479506,8,200
"1855 21st Avenue","San Francisco",94122,37.753124,-122.478874,8,200
"2875 21st Street #10","San Francisco",94110,37.7572,-122.411806,8,200
"3270 25th Street","San Francisco",94110,37.751002,-122.415458,8,200
"2562 26th Avenue","San Francisco",94116,37.739701,-122.482652,8,200
"3166 26th Street #1","San Francisco",94110,37.749362,-122.413366,8,200
"2039 29th Avenue","San Francisco",94116,37.749262,-122.487199,8,200
"122 2nd Avenue #122","San Francisco",94118,37.78639,-122.460041,8,200
"1261 30th Avenue","San Francisco",94122,37.763755,-122.48929,8,200
"1548 35th Avenue","San Francisco",94122,37.758197,-122.493617,8,200
"300 3rd Street #1515","San Francisco",94107,37.783511,-122.398939,8,200
"300 3rd Street #622","San Francisco",94107,37.783511,-122.398939,8,200
"834 41st Avenue","San Francisco",94121,37.77298,-122.501087,8,200
"1331 45th Avenue","San Francisco",94122,37.76163,-122.505268,8,200
"2119 45th Avenue","San Francisco",94116,37.746983,-122.504242,8,200
"1346 46th Avenue","San Francisco",94122,37.761406,-122.505668,8,200
"1462 46th Avenue","San Francisco",94122,37.759268,-122.505517,8,200
"46 6th Avenue","San Francisco",94118,37.78769,-122.464416,8,200
"1460 8th Avenue","San Francisco",94122,37.761065,-122.464703,8,200
"1922 9th Avenue","San Francisco",94116,37.75238,-122.465171,8,200
"3981 Alemany Boulevard #115","San Francisco",94132,37.710732,-122.468906,8,200
"151 Alice B Toklas Place #503","San Francisco",94109,37.785335,-122.42046,8,200
"233 Anderson Street","San Francisco",94110,37.7398,-122.415024,8,200
"735 Andover Street","San Francisco",94110,37.733806,-122.416698,8,200
"405 Arguello Boulevard #201","San Francisco",94118,37.782899,-122.459337,8,200
"37 Bannock Street","San Francisco",94112,37.718581,-122.442218,8,200
"300 Beale Street #602","San Francisco",94105,37.788714,-122.392714,8,200
"200 Brannan Street #117","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #132","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #216","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #218","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #225","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #231","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #233","San Francisco",94107,37.783592,-122.38985,8,200
"200 Brannan Street #245","San Francisco",94107,37.783592,-122.38985,8,200
"219 Brannan Street #6B","San Francisco",94107,37.783028,-122.389927,8,200
"245 Bridgeview Drive","San Francisco",94124,37.73413,-122.397235,8,200
"358 Bright Street","San Francisco",94132,37.717213,-122.463257,8,200
"142 Broad Street","San Francisco",94112,37.713466,-122.457498,8,200
"1969 Broadway","San Francisco",94109,37.795021,-122.429476,8,200
"900 Bush Street #621","San Francisco",94109,37.789733,-122.412374,8,200
"2999 California Street #306","San Francisco",94115,37.787445,-122.443491,8,200
"3542 California Street","San Francisco",94118,37.786825,-122.452577,8,200
"258 Cambridge Street","San Francisco",94134,37.728099,-122.419418,8,200
"547 Campbell Avenue","San Francisco",94134,37.715323,-122.407298,8,200
"107 Capistrano Avenue","San Francisco",94112,37.728948,-122.43686,8,200
"141 Carmel Street","San Francisco",94117,37.760569,-122.449639,8,200
"99 Cedro Avenue","San Francisco",94127,37.726834,-122.468949,8,200
"35 Chaves Avenue","San Francisco",94127,37.742515,-122.453088,8,200
"111 Chestnut Street #211","San Francisco",94111,37.80469,-122.40596,8,200
"530 Chestnut Street #C210","San Francisco",94133,37.803903,-122.412242,8,200
"880 Chestnut Street","San Francisco",94133,37.803207,-122.417794,8,200
"1815 Chestnut Street","San Francisco",94123,37.801067,-122.433265,8,200
"152 Clara Street","San Francisco",94107,37.780335,-122.401324,8,200
"1 Clarence Place #4","San Francisco",94107,37.780061,-122.393178,8,200
"648 Clarendon Avenue","San Francisco",94131,37.75262,-122.458858,8,200
"163 Clearfield Drive","San Francisco",94132,37.730468,-122.491583,8,200
"565 Corbett Avenue","San Francisco",94114,37.757374,-122.443951,8,200
"296 Country Club Drive","San Francisco",94132,37.732908,-122.496395,8,200
"215 Crescent Avenue","San Francisco",94110,37.735194,-122.419802,8,200
"1 Crescent Way #1308","San Francisco",94134,37.711173,-122.390835,8,200
"1 Crescent Way #1315","San Francisco",94134,37.711173,-122.390835,8,200
